,Intolerance,wealth_intolerance,Avg pct similar neighbors
7362,0.5,0.5,88.1
7363,0.5,0.5,88.1
7364,0.5,0.5,88.6
7365,0.5,0.5,88.6
7366,0.5,0.5,88.5
7367,0.5,0.5,88.0
7368,0.5,0.5,88.2
7369,0.5,0.5,88.6
7370,0.5,0.5,88.3
7371,0.5,0.5,88.5
7372,0.5,0.5,88.6
7373,0.5,0.5,88.7
7374,0.5,0.5,88.7
7375,0.5,0.5,88.7
7376,0.5,0.5,88.7
7377,0.5,0.5,88.7
7378,0.5,0.5,88.7
7379,0.5,0.5,88.7
7380,0.5,0.5,88.7
7381,0.5,0.5,88.7
7382,0.5,0.5,88.7
7383,0.5,0.5,88.7
7384,0.5,0.5,88.7
7385,0.5,0.5,88.7
7386,0.5,0.5,88.7
7387,0.5,0.5,88.7
7388,0.5,0.5,88.7
7389,0.5,0.5,88.7
7390,0.5,0.5,88.7
7391,0.5,0.5,88.7
7392,0.5,0.5,88.7
7393,0.5,0.5,88.7
7394,0.5,0.5,88.7
7395,0.5,0.5,0.0
7396,0.5,0.5,0.0
7397,0.5,0.5,54.5
7398,0.5,0.5,63.7
7399,0.5,0.5,70.9
7400,0.5,0.5,75.8
7401,0.5,0.5,78.7
7402,0.5,0.5,80.1
7403,0.5,0.5,81.6
7404,0.5,0.5,83.1
7405,0.5,0.5,84.8
7406,0.5,0.5,86.8
7407,0.5,0.5,86.6
7408,0.5,0.5,87.5
7409,0.5,0.5,87.8
7410,0.5,0.5,87.4
7411,0.5,0.5,87.3
7412,0.5,0.5,87.7
7413,0.5,0.5,87.3
7414,0.5,0.5,87.9
7415,0.5,0.5,87.9
7416,0.5,0.5,88.0
7417,0.5,0.5,87.7
7418,0.5,0.5,87.8
7419,0.5,0.5,88.0
7420,0.5,0.5,88.2
7421,0.5,0.5,88.1
7422,0.5,0.5,88.0
7423,0.5,0.5,88.4
7424,0.5,0.5,88.4
7425,0.5,0.5,88.8
7426,0.5,0.5,88.7
7427,0.5,0.5,88.4
7428,0.5,0.5,88.4
7429,0.5,0.5,88.3
7430,0.5,0.5,88.0
7431,0.5,0.5,88.4
7432,0.5,0.5,88.2
7433,0.5,0.5,88.6
7434,0.5,0.5,88.8
7435,0.5,0.5,88.3
7436,0.5,0.5,88.5
7437,0.5,0.5,88.6
7438,0.5,0.5,88.6
7439,0.5,0.5,88.3
7440,0.5,0.5,88.2
7441,0.5,0.5,88.6
7442,0.5,0.5,88.5
7443,0.5,0.5,88.2
7444,0.5,0.5,88.1
7445,0.5,0.5,88.4
7446,0.5,0.5,0.0
7447,0.5,0.5,0.0
7448,0.5,0.5,56.7
7449,0.5,0.5,69.6
7450,0.5,0.5,77.1
7451,0.5,0.5,80.8
7452,0.5,0.5,82.1
7453,0.5,0.5,84.1
7454,0.5,0.5,85.8
7455,0.5,0.5,86.3
7456,0.5,0.5,86.6
7457,0.5,0.5,86.9
7458,0.5,0.5,86.8
7459,0.5,0.5,87.3
7460,0.5,0.5,87.0
7461,0.5,0.5,87.7
7462,0.5,0.5,87.7
7463,0.5,0.5,88.1
7464,0.5,0.5,87.6
7465,0.5,0.5,87.7
7466,0.5,0.5,87.7
7467,0.5,0.5,87.6
7468,0.5,0.5,88.0
7469,0.5,0.5,88.0
7470,0.5,0.5,88.0
7471,0.5,0.5,88.0
7472,0.5,0.5,88.0
7473,0.5,0.5,88.0
7474,0.5,0.5,88.0
7475,0.5,0.5,88.0
7476,0.5,0.5,88.0
7477,0.5,0.5,88.0
7478,0.5,0.5,88.0
7479,0.5,0.5,88.0
7480,0.5,0.5,88.0
7481,0.5,0.5,88.0
7482,0.5,0.5,88.0
7483,0.5,0.5,88.0
7484,0.5,0.5,88.0
7485,0.5,0.5,88.0
7486,0.5,0.5,88.0
7487,0.5,0.5,88.0
7488,0.5,0.5,88.0
7489,0.5,0.5,88.0
7490,0.5,0.5,88.0
7491,0.5,0.5,88.0
7492,0.5,0.5,88.0
7493,0.5,0.5,88.0
7494,0.5,0.5,88.0
7495,0.5,0.5,88.0
7496,0.5,0.5,88.0
7497,0.5,0.5,0.0
7498,0.5,0.5,0.0
7499,0.5,0.5,56.0
7500,0.5,0.5,71.0
7501,0.5,0.5,76.7
7502,0.5,0.5,80.4
7503,0.5,0.5,83.1
7504,0.5,0.5,84.9
7505,0.5,0.5,85.8
7506,0.5,0.5,86.7
7507,0.5,0.5,86.8
7508,0.5,0.5,87.2
7509,0.5,0.5,87.3
7510,0.5,0.5,87.2
7511,0.5,0.5,87.7
7512,0.5,0.5,87.6
7513,0.5,0.5,87.9
7514,0.5,0.5,87.8
7515,0.5,0.5,88.0
7516,0.5,0.5,87.9
7517,0.5,0.5,87.8
7518,0.5,0.5,87.3
7519,0.5,0.5,87.6
7520,0.5,0.5,87.8
7521,0.5,0.5,87.9
7522,0.5,0.5,88.0
7523,0.5,0.5,87.8
7524,0.5,0.5,87.9
7525,0.5,0.5,87.9
7526,0.5,0.5,87.7
7527,0.5,0.5,88.1
7528,0.5,0.5,87.9
7529,0.5,0.5,88.2
7530,0.5,0.5,87.8
7531,0.5,0.5,88.1
7532,0.5,0.5,88.1
7533,0.5,0.5,87.8
7534,0.5,0.5,87.7
7535,0.5,0.5,87.5
7536,0.5,0.5,87.8
7537,0.5,0.5,87.9
7538,0.5,0.5,87.7
7539,0.5,0.5,87.7
7540,0.5,0.5,87.8
7541,0.5,0.5,87.7
7542,0.5,0.5,87.8
7543,0.5,0.5,87.6
7544,0.5,0.5,87.4
7545,0.5,0.5,87.8
7546,0.5,0.5,87.9
7547,0.5,0.5,88.0
7548,0.5,0.5,0.0
7549,0.5,0.5,0.0
7550,0.5,0.5,55.7
7551,0.5,0.5,67.6
7552,0.5,0.5,73.2
7553,0.5,0.5,79.3
7554,0.5,0.5,83.0
7555,0.5,0.5,86.4
7556,0.5,0.5,87.0
7557,0.5,0.5,89.3
7558,0.5,0.5,90.0
7559,0.5,0.5,90.4
7560,0.5,0.5,91.1
7561,0.5,0.5,90.7
7562,0.5,0.5,91.2
7563,0.5,0.5,90.4
7564,0.5,0.5,91.5
7565,0.5,0.5,90.9
7566,0.5,0.5,91.6
7567,0.5,0.5,91.3
7568,0.5,0.5,92.0
7569,0.5,0.5,91.6
7570,0.5,0.5,90.9
7571,0.5,0.5,91.2
7572,0.5,0.5,91.2
7573,0.5,0.5,91.7
7574,0.5,0.5,91.7
7575,0.5,0.5,91.9
7576,0.5,0.5,91.7
7577,0.5,0.5,91.8
7578,0.5,0.5,91.7
7579,0.5,0.5,91.6
7580,0.5,0.5,91.7
7581,0.5,0.5,91.4
7582,0.5,0.5,91.7
7583,0.5,0.5,91.7
7584,0.5,0.5,91.9
7585,0.5,0.5,91.9
7586,0.5,0.5,92.0
7587,0.5,0.5,91.8
7588,0.5,0.5,92.1
7589,0.5,0.5,91.9
7590,0.5,0.5,92.1
7591,0.5,0.5,92.0
7592,0.5,0.5,91.7
7593,0.5,0.5,92.1
7594,0.5,0.5,92.0
7595,0.5,0.5,92.0
7596,0.5,0.5,91.7
7597,0.5,0.5,91.8
7598,0.5,0.5,91.9
7599,0.5,0.5,0.0
7600,0.5,0.5,0.0
7601,0.5,0.5,55.4
7602,0.5,0.5,67.4
7603,0.5,0.5,73.4
7604,0.5,0.5,78.8
7605,0.5,0.5,80.3
7606,0.5,0.5,83.1
7607,0.5,0.5,83.8
7608,0.5,0.5,84.9
7609,0.5,0.5,85.8
7610,0.5,0.5,87.2
7611,0.5,0.5,88.4
7612,0.5,0.5,90.6
7613,0.5,0.5,90.3
7614,0.5,0.5,90.4
7615,0.5,0.5,91.1
7616,0.5,0.5,91.3
7617,0.5,0.5,91.6
7618,0.5,0.5,92.0
7619,0.5,0.5,91.8
7620,0.5,0.5,92.0
7621,0.5,0.5,92.1
7622,0.5,0.5,92.0
7623,0.5,0.5,91.7
7624,0.5,0.5,91.6
7625,0.5,0.5,91.8
7626,0.5,0.5,92.0
7627,0.5,0.5,92.0
7628,0.5,0.5,91.8
7629,0.5,0.5,91.5
7630,0.5,0.5,91.6
7631,0.5,0.5,91.8
7632,0.5,0.5,91.8
7633,0.5,0.5,91.4
7634,0.5,0.5,91.7
7635,0.5,0.5,91.8
7636,0.5,0.5,92.0
7637,0.5,0.5,92.0
7638,0.5,0.5,92.0
7639,0.5,0.5,92.0
7640,0.5,0.5,92.0
7641,0.5,0.5,92.0
7642,0.5,0.5,92.0
7643,0.5,0.5,92.0
7644,0.5,0.5,92.0
7645,0.5,0.5,92.0
7646,0.5,0.5,92.0
7647,0.5,0.5,92.0
7648,0.5,0.5,92.0
7649,0.5,0.5,92.0
7650,0.5,0.75,0.0
7651,0.5,0.75,0.0
7652,0.5,0.75,52.6
7653,0.5,0.75,64.9
7654,0.5,0.75,71.5
7655,0.5,0.75,76.1
7656,0.5,0.75,81.2
7657,0.5,0.75,83.5
7658,0.5,0.75,84.7
7659,0.5,0.75,85.4
7660,0.5,0.75,86.8
7661,0.5,0.75,87.0
7662,0.5,0.75,87.1
7663,0.5,0.75,88.2
7664,0.5,0.75,89.0
7665,0.5,0.75,88.6
7666,0.5,0.75,88.7
7667,0.5,0.75,88.8
7668,0.5,0.75,89.2
7669,0.5,0.75,89.0
7670,0.5,0.75,88.6
7671,0.5,0.75,88.8
7672,0.5,0.75,88.9
7673,0.5,0.75,88.9
7674,0.5,0.75,89.3
7675,0.5,0.75,89.2
7676,0.5,0.75,89.1
7677,0.5,0.75,89.3
7678,0.5,0.75,89.5
7679,0.5,0.75,89.5
7680,0.5,0.75,89.5
7681,0.5,0.75,89.5
7682,0.5,0.75,89.5
7683,0.5,0.75,89.5
7684,0.5,0.75,89.5
7685,0.5,0.75,89.5
7686,0.5,0.75,89.5
7687,0.5,0.75,89.5
7688,0.5,0.75,89.5
7689,0.5,0.75,89.5
7690,0.5,0.75,89.5
7691,0.5,0.75,89.5
7692,0.5,0.75,89.5
7693,0.5,0.75,89.5
7694,0.5,0.75,89.5
7695,0.5,0.75,89.5
7696,0.5,0.75,89.5
7697,0.5,0.75,89.5
7698,0.5,0.75,89.5
7699,0.5,0.75,89.5
7700,0.5,0.75,89.5
7701,0.5,0.75,0.0
7702,0.5,0.75,0.0
7703,0.5,0.75,57.2
7704,0.5,0.75,66.3
7705,0.5,0.75,72.9
7706,0.5,0.75,77.0
7707,0.5,0.75,80.8
7708,0.5,0.75,83.5
7709,0.5,0.75,85.3
7710,0.5,0.75,86.4
7711,0.5,0.75,87.7
7712,0.5,0.75,88.8
7713,0.5,0.75,88.8
7714,0.5,0.75,88.8
7715,0.5,0.75,89.6
7716,0.5,0.75,89.6
7717,0.5,0.75,89.4
7718,0.5,0.75,89.5
7719,0.5,0.75,90.0
7720,0.5,0.75,90.3
7721,0.5,0.75,90.3
7722,0.5,0.75,90.3
7723,0.5,0.75,90.4
7724,0.5,0.75,90.5
7725,0.5,0.75,90.2
7726,0.5,0.75,90.0
7727,0.5,0.75,89.9
7728,0.5,0.75,89.9
7729,0.5,0.75,90.3
7730,0.5,0.75,90.3
7731,0.5,0.75,90.3
7732,0.5,0.75,90.3
7733,0.5,0.75,90.3
7734,0.5,0.75,90.3
7735,0.5,0.75,90.3
7736,0.5,0.75,90.3
7737,0.5,0.75,90.3
7738,0.5,0.75,90.3
7739,0.5,0.75,90.3
7740,0.5,0.75,90.3
7741,0.5,0.75,90.3
7742,0.5,0.75,90.3
7743,0.5,0.75,90.3
7744,0.5,0.75,90.3
7745,0.5,0.75,90.3
7746,0.5,0.75,90.3
7747,0.5,0.75,90.3
7748,0.5,0.75,90.3
7749,0.5,0.75,90.3
7750,0.5,0.75,90.3
7751,0.5,0.75,90.3
7752,0.5,0.75,0.0
7753,0.5,0.75,0.0
7754,0.5,0.75,53.2
7755,0.5,0.75,66.4
7756,0.5,0.75,70.5
7757,0.5,0.75,76.7
7758,0.5,0.75,80.2
7759,0.5,0.75,81.2
7760,0.5,0.75,82.3
7761,0.5,0.75,83.4
7762,0.5,0.75,83.7
7763,0.5,0.75,85.5
7764,0.5,0.75,85.1
7765,0.5,0.75,85.9
7766,0.5,0.75,86.6
7767,0.5,0.75,86.4
7768,0.5,0.75,87.2
7769,0.5,0.75,87.6
7770,0.5,0.75,87.2
7771,0.5,0.75,88.1
7772,0.5,0.75,89.4
7773,0.5,0.75,90.3
7774,0.5,0.75,90.1
7775,0.5,0.75,90.0
7776,0.5,0.75,90.1
7777,0.5,0.75,90.0
7778,0.5,0.75,89.6
7779,0.5,0.75,89.8
7780,0.5,0.75,89.3
7781,0.5,0.75,90.0
7782,0.5,0.75,90.8
7783,0.5,0.75,91.0
7784,0.5,0.75,90.6
7785,0.5,0.75,90.3
7786,0.5,0.75,90.4
7787,0.5,0.75,90.6
7788,0.5,0.75,90.5
7789,0.5,0.75,90.6
7790,0.5,0.75,90.5
7791,0.5,0.75,90.3
7792,0.5,0.75,90.7
7793,0.5,0.75,91.0
7794,0.5,0.75,90.9
7795,0.5,0.75,91.0
7796,0.5,0.75,91.1
7797,0.5,0.75,91.2
7798,0.5,0.75,91.6
7799,0.5,0.75,91.3
7800,0.5,0.75,91.4
7801,0.5,0.75,91.2
7802,0.5,0.75,91.4
7803,0.5,0.75,0.0
7804,0.5,0.75,0.0
7805,0.5,0.75,55.8
7806,0.5,0.75,64.7
7807,0.5,0.75,69.9
7808,0.5,0.75,74.7
7809,0.5,0.75,76.5
7810,0.5,0.75,78.6
7811,0.5,0.75,81.2
7812,0.5,0.75,81.3
7813,0.5,0.75,82.5
7814,0.5,0.75,82.8
7815,0.5,0.75,83.4
7816,0.5,0.75,84.8
7817,0.5,0.75,85.3
7818,0.5,0.75,84.4
7819,0.5,0.75,85.0
7820,0.5,0.75,85.0
7821,0.5,0.75,85.5
7822,0.5,0.75,85.8
7823,0.5,0.75,85.9
7824,0.5,0.75,85.6
7825,0.5,0.75,85.2
7826,0.5,0.75,85.6
7827,0.5,0.75,86.0
7828,0.5,0.75,85.8
7829,0.5,0.75,85.3
7830,0.5,0.75,86.3
7831,0.5,0.75,86.3
7832,0.5,0.75,86.2
7833,0.5,0.75,86.0
7834,0.5,0.75,86.1
7835,0.5,0.75,86.0
7836,0.5,0.75,86.1
7837,0.5,0.75,86.2
7838,0.5,0.75,85.9
7839,0.5,0.75,86.2
7840,0.5,0.75,85.9
7841,0.5,0.75,86.0
7842,0.5,0.75,86.4
7843,0.5,0.75,86.4
7844,0.5,0.75,86.4
7845,0.5,0.75,86.4
7846,0.5,0.75,86.4
7847,0.5,0.75,86.4
7848,0.5,0.75,86.4
7849,0.5,0.75,86.4
7850,0.5,0.75,86.4
7851,0.5,0.75,86.4
7852,0.5,0.75,86.4
7853,0.5,0.75,86.4
7854,0.5,0.75,0.0
7855,0.5,0.75,0.0
7856,0.5,0.75,54.6
7857,0.5,0.75,65.2
7858,0.5,0.75,70.9
7859,0.5,0.75,76.2
7860,0.5,0.75,80.2
7861,0.5,0.75,82.1
7862,0.5,0.75,85.0
7863,0.5,0.75,86.9
7864,0.5,0.75,90.0
7865,0.5,0.75,90.0
7866,0.5,0.75,90.7
7867,0.5,0.75,91.3
7868,0.5,0.75,91.1
7869,0.5,0.75,91.3
7870,0.5,0.75,91.4
7871,0.5,0.75,91.9
7872,0.5,0.75,91.9
7873,0.5,0.75,91.7
7874,0.5,0.75,91.8
7875,0.5,0.75,91.7
7876,0.5,0.75,91.9
7877,0.5,0.75,91.8
7878,0.5,0.75,91.9
7879,0.5,0.75,92.0
7880,0.5,0.75,91.9
7881,0.5,0.75,91.8
7882,0.5,0.75,91.8
7883,0.5,0.75,91.9
7884,0.5,0.75,91.9
7885,0.5,0.75,91.8
7886,0.5,0.75,92.0
7887,0.5,0.75,92.1
7888,0.5,0.75,92.1
7889,0.5,0.75,92.1
7890,0.5,0.75,92.1
7891,0.5,0.75,92.1
7892,0.5,0.75,92.1
7893,0.5,0.75,92.1
7894,0.5,0.75,92.1
7895,0.5,0.75,92.1
7896,0.5,0.75,92.1
7897,0.5,0.75,92.1
7898,0.5,0.75,92.1
7899,0.5,0.75,92.1
7900,0.5,0.75,92.1
7901,0.5,0.75,92.1
7902,0.5,0.75,92.1
7903,0.5,0.75,92.1
7904,0.5,0.75,92.1
7905,0.5,0.75,0.0
7906,0.5,0.75,0.0
7907,0.5,0.75,55.1
7908,0.5,0.75,64.6
7909,0.5,0.75,73.7
7910,0.5,0.75,78.5
7911,0.5,0.75,80.8
7912,0.5,0.75,83.4
7913,0.5,0.75,86.1
7914,0.5,0.75,87.0
7915,0.5,0.75,88.0
7916,0.5,0.75,87.6
7917,0.5,0.75,86.9
7918,0.5,0.75,88.1
7919,0.5,0.75,88.4
7920,0.5,0.75,88.4
7921,0.5,0.75,89.1
7922,0.5,0.75,88.8
7923,0.5,0.75,88.8
7924,0.5,0.75,88.7
7925,0.5,0.75,89.2
7926,0.5,0.75,89.7
7927,0.5,0.75,89.6
7928,0.5,0.75,89.8
7929,0.5,0.75,89.6
7930,0.5,0.75,88.9
7931,0.5,0.75,89.5
7932,0.5,0.75,89.7
7933,0.5,0.75,89.6
7934,0.5,0.75,89.6
7935,0.5,0.75,89.8
7936,0.5,0.75,89.8
7937,0.5,0.75,89.3
7938,0.5,0.75,89.5
7939,0.5,0.75,89.4
7940,0.5,0.75,89.9
7941,0.5,0.75,89.9
7942,0.5,0.75,90.0
7943,0.5,0.75,89.8
7944,0.5,0.75,90.3
7945,0.5,0.75,90.3
7946,0.5,0.75,90.3
7947,0.5,0.75,90.2
7948,0.5,0.75,90.2
7949,0.5,0.75,90.2
7950,0.5,0.75,90.3
7951,0.5,0.75,90.2
7952,0.5,0.75,89.8
7953,0.5,0.75,90.2
7954,0.5,0.75,90.2
7955,0.5,0.75,89.9
7956,0.5,0.75,0.0
7957,0.5,0.75,0.0
7958,0.5,0.75,56.3
7959,0.5,0.75,67.8
7960,0.5,0.75,77.2
7961,0.5,0.75,80.0
7962,0.5,0.75,82.3
7963,0.5,0.75,82.3
7964,0.5,0.75,83.3
7965,0.5,0.75,84.1
7966,0.5,0.75,84.0
7967,0.5,0.75,84.5
7968,0.5,0.75,85.7
7969,0.5,0.75,86.4
7970,0.5,0.75,87.1
7971,0.5,0.75,88.2
7972,0.5,0.75,88.0
7973,0.5,0.75,88.0
7974,0.5,0.75,88.5
7975,0.5,0.75,88.3
7976,0.5,0.75,88.0
7977,0.5,0.75,88.5
7978,0.5,0.75,88.3
7979,0.5,0.75,88.9
7980,0.5,0.75,88.8
7981,0.5,0.75,88.9
7982,0.5,0.75,88.6
7983,0.5,0.75,88.6
7984,0.5,0.75,89.2
7985,0.5,0.75,88.8
7986,0.5,0.75,88.9
7987,0.5,0.75,89.1
7988,0.5,0.75,89.2
7989,0.5,0.75,88.9
7990,0.5,0.75,88.9
7991,0.5,0.75,89.1
7992,0.5,0.75,88.8
7993,0.5,0.75,88.9
7994,0.5,0.75,89.0
7995,0.5,0.75,89.0
7996,0.5,0.75,89.1
7997,0.5,0.75,88.9
7998,0.5,0.75,88.8
7999,0.5,0.75,89.1
8000,0.5,0.75,89.1
8001,0.5,0.75,89.1
8002,0.5,0.75,88.9
8003,0.5,0.75,88.8
8004,0.5,0.75,88.8
8005,0.5,0.75,89.0
8006,0.5,0.75,89.1
8007,0.5,0.75,0.0
8008,0.5,0.75,0.0
8009,0.5,0.75,54.5
8010,0.5,0.75,65.6
8011,0.5,0.75,75.8
8012,0.5,0.75,82.9
8013,0.5,0.75,86.6
8014,0.5,0.75,88.8
8015,0.5,0.75,89.6
8016,0.5,0.75,90.0
8017,0.5,0.75,89.3
8018,0.5,0.75,89.9
8019,0.5,0.75,91.6
8020,0.5,0.75,91.1
8021,0.5,0.75,90.9
8022,0.5,0.75,90.2
8023,0.5,0.75,89.9
8024,0.5,0.75,89.5
8025,0.5,0.75,90.0
8026,0.5,0.75,90.5
8027,0.5,0.75,90.6
8028,0.5,0.75,90.2
8029,0.5,0.75,90.6
8030,0.5,0.75,90.8
8031,0.5,0.75,91.4
8032,0.5,0.75,91.6
8033,0.5,0.75,91.7
8034,0.5,0.75,91.6
8035,0.5,0.75,91.7
8036,0.5,0.75,91.7
8037,0.5,0.75,91.7
8038,0.5,0.75,91.7
8039,0.5,0.75,91.7
8040,0.5,0.75,91.7
8041,0.5,0.75,91.7
8042,0.5,0.75,91.7
8043,0.5,0.75,91.7
8044,0.5,0.75,91.7
8045,0.5,0.75,91.7
8046,0.5,0.75,91.7
8047,0.5,0.75,91.7
8048,0.5,0.75,91.7
8049,0.5,0.75,91.7
8050,0.5,0.75,91.7
8051,0.5,0.75,91.7
8052,0.5,0.75,91.7
8053,0.5,0.75,91.7
8054,0.5,0.75,91.7
8055,0.5,0.75,91.7
8056,0.5,0.75,91.7
8057,0.5,0.75,91.7
8058,0.5,0.75,0.0
8059,0.5,0.75,0.0
8060,0.5,0.75,55.7
8061,0.5,0.75,68.7
8062,0.5,0.75,73.3
8063,0.5,0.75,76.6
8064,0.5,0.75,81.1
8065,0.5,0.75,81.9
8066,0.5,0.75,83.5
8067,0.5,0.75,84.4
8068,0.5,0.75,84.2
8069,0.5,0.75,85.3
8070,0.5,0.75,85.6
8071,0.5,0.75,86.2
8072,0.5,0.75,86.9
8073,0.5,0.75,87.7
8074,0.5,0.75,87.3
8075,0.5,0.75,87.7
8076,0.5,0.75,88.2
8077,0.5,0.75,87.8
8078,0.5,0.75,87.2
8079,0.5,0.75,87.1
8080,0.5,0.75,87.7
8081,0.5,0.75,87.1
8082,0.5,0.75,87.7
8083,0.5,0.75,87.2
8084,0.5,0.75,87.1
8085,0.5,0.75,87.2
8086,0.5,0.75,87.8
8087,0.5,0.75,87.3
8088,0.5,0.75,87.1
8089,0.5,0.75,87.0
8090,0.5,0.75,87.1
8091,0.5,0.75,87.1
8092,0.5,0.75,87.2
8093,0.5,0.75,87.3
8094,0.5,0.75,87.3
8095,0.5,0.75,87.5
8096,0.5,0.75,87.4
8097,0.5,0.75,87.3
8098,0.5,0.75,87.4
8099,0.5,0.75,86.9
8100,0.5,0.75,87.3
8101,0.5,0.75,87.4
8102,0.5,0.75,87.4
8103,0.5,0.75,87.3
8104,0.5,0.75,87.0
8105,0.5,0.75,86.8
8106,0.5,0.75,87.6
8107,0.5,0.75,87.1
8108,0.5,0.75,87.1
8109,0.5,0.75,0.0
8110,0.5,0.75,0.0
8111,0.5,0.75,54.8
8112,0.5,0.75,66.7
8113,0.5,0.75,74.6
8114,0.5,0.75,78.7
8115,0.5,0.75,80.6
8116,0.5,0.75,84.8
8117,0.5,0.75,87.9
8118,0.5,0.75,88.7
8119,0.5,0.75,89.2
8120,0.5,0.75,89.9
8121,0.5,0.75,89.8
8122,0.5,0.75,90.1
8123,0.5,0.75,90.7
8124,0.5,0.75,90.7
8125,0.5,0.75,90.9
8126,0.5,0.75,90.0
8127,0.5,0.75,89.9
8128,0.5,0.75,88.9
8129,0.5,0.75,89.5
8130,0.5,0.75,89.8
8131,0.5,0.75,90.3
8132,0.5,0.75,90.4
8133,0.5,0.75,89.9
8134,0.5,0.75,89.7
8135,0.5,0.75,89.6
8136,0.5,0.75,90.1
8137,0.5,0.75,90.1
8138,0.5,0.75,89.5
8139,0.5,0.75,89.4
8140,0.5,0.75,89.6
8141,0.5,0.75,90.0
8142,0.5,0.75,90.4
8143,0.5,0.75,89.4
8144,0.5,0.75,89.8
8145,0.5,0.75,89.6
8146,0.5,0.75,89.6
8147,0.5,0.75,90.1
8148,0.5,0.75,90.4
8149,0.5,0.75,89.9
8150,0.5,0.75,89.4
8151,0.5,0.75,89.8
8152,0.5,0.75,89.5
8153,0.5,0.75,89.7
8154,0.5,0.75,89.4
8155,0.5,0.75,89.5
8156,0.5,0.75,90.0
8157,0.5,0.75,90.1
8158,0.5,0.75,89.7
8159,0.5,0.75,89.9
8160,0.5,0.75,0.0
8161,0.5,0.75,0.0
8162,0.5,0.75,56.3
8163,0.5,0.75,65.8
8164,0.5,0.75,74.2
8165,0.5,0.75,82.1
8166,0.5,0.75,83.0
8167,0.5,0.75,85.3
8168,0.5,0.75,86.8
8169,0.5,0.75,86.7
8170,0.5,0.75,86.9
8171,0.5,0.75,87.9
8172,0.5,0.75,87.8
8173,0.5,0.75,88.6
8174,0.5,0.75,89.1
8175,0.5,0.75,89.3
8176,0.5,0.75,89.0
8177,0.5,0.75,88.9
8178,0.5,0.75,90.0
8179,0.5,0.75,89.7
8180,0.5,0.75,89.7
8181,0.5,0.75,89.0
8182,0.5,0.75,89.0
8183,0.5,0.75,89.3
8184,0.5,0.75,89.5
8185,0.5,0.75,89.5
8186,0.5,0.75,90.4
8187,0.5,0.75,89.5
8188,0.5,0.75,89.7
8189,0.5,0.75,89.8
8190,0.5,0.75,89.0
8191,0.5,0.75,89.1
8192,0.5,0.75,89.0
8193,0.5,0.75,89.3
8194,0.5,0.75,89.6
8195,0.5,0.75,89.8
8196,0.5,0.75,89.6
8197,0.5,0.75,90.2
8198,0.5,0.75,89.9
8199,0.5,0.75,89.6
8200,0.5,0.75,89.3
8201,0.5,0.75,89.5
8202,0.5,0.75,89.4
8203,0.5,0.75,89.4
8204,0.5,0.75,89.9
8205,0.5,0.75,89.6
8206,0.5,0.75,89.8
8207,0.5,0.75,89.6
8208,0.5,0.75,89.5
8209,0.5,0.75,89.5
8210,0.5,0.75,89.9
8211,0.5,0.75,0.0
8212,0.5,0.75,0.0
8213,0.5,0.75,57.0
8214,0.5,0.75,71.7
8215,0.5,0.75,76.5
8216,0.5,0.75,79.2
8217,0.5,0.75,82.3
8218,0.5,0.75,85.3
8219,0.5,0.75,87.2
8220,0.5,0.75,88.3
8221,0.5,0.75,88.9
8222,0.5,0.75,89.6
8223,0.5,0.75,90.3
8224,0.5,0.75,90.3
8225,0.5,0.75,90.4
8226,0.5,0.75,91.0
8227,0.5,0.75,90.8
8228,0.5,0.75,91.3
8229,0.5,0.75,91.4
8230,0.5,0.75,91.4
8231,0.5,0.75,91.4
8232,0.5,0.75,91.4
8233,0.5,0.75,91.4
8234,0.5,0.75,91.4
8235,0.5,0.75,91.4
8236,0.5,0.75,91.4
8237,0.5,0.75,91.4
8238,0.5,0.75,91.4
8239,0.5,0.75,91.4
8240,0.5,0.75,91.4
8241,0.5,0.75,91.4
8242,0.5,0.75,91.4
8243,0.5,0.75,91.4
8244,0.5,0.75,91.4
8245,0.5,0.75,91.4
8246,0.5,0.75,91.4
8247,0.5,0.75,91.4
8248,0.5,0.75,91.4
8249,0.5,0.75,91.4
8250,0.5,0.75,91.4
8251,0.5,0.75,91.4
8252,0.5,0.75,91.4
8253,0.5,0.75,91.4
8254,0.5,0.75,91.4
8255,0.5,0.75,91.4
8256,0.5,0.75,91.4
8257,0.5,0.75,91.4
8258,0.5,0.75,91.4
8259,0.5,0.75,91.4
8260,0.5,0.75,91.4
8261,0.5,0.75,91.4
8262,0.5,0.75,0.0
8263,0.5,0.75,0.0
8264,0.5,0.75,53.0
8265,0.5,0.75,66.5
8266,0.5,0.75,72.5
8267,0.5,0.75,78.1
8268,0.5,0.75,81.4
8269,0.5,0.75,82.7
8270,0.5,0.75,84.8
8271,0.5,0.75,84.9
8272,0.5,0.75,84.9
8273,0.5,0.75,85.8
8274,0.5,0.75,87.0
8275,0.5,0.75,86.6
8276,0.5,0.75,86.7
8277,0.5,0.75,87.4
8278,0.5,0.75,87.5
8279,0.5,0.75,87.9
8280,0.5,0.75,88.4
8281,0.5,0.75,88.0
8282,0.5,0.75,88.1
8283,0.5,0.75,88.4
8284,0.5,0.75,88.5
8285,0.5,0.75,88.5
8286,0.5,0.75,88.5
8287,0.5,0.75,88.5
8288,0.5,0.75,88.5
8289,0.5,0.75,88.5
8290,0.5,0.75,88.5
8291,0.5,0.75,88.5
8292,0.5,0.75,88.5
